Running as regular user pi
pulse 121
timeout 131665
pulse 3507
space 1690
pulse 482
space 383
pulse 487
space 1255
pulse 486
space 382
pulse 495
space 380
pulse 482
space 381
pulse 487
space 383
pulse 487
space 382
pulse 487
space 387
pulse 483
space 386
pulse 484
space 381
pulse 485
space 384
pulse 487
space 382
pulse 487
space 382
pulse 487
space 1256
pulse 487
space 381
pulse 489
space 380
pulse 486
space 383
pulse 486
space 382
pulse 488
space 381
pulse 496
space 380
pulse 485
space 381
pulse 487
space 1260
pulse 478
space 1255
pulse 485
space 1255
pulse 488
space 382
pulse 486
space 383
pulse 486
space 1264
pulse 479
space 381
pulse 487
space 383
pulse 487
space 383
pulse 487
space 381
pulse 487
space 383
pulse 487
space 383
pulse 487
space 381
pulse 488
space 383
pulse 487
space 382
pulse 487
space 382
pulse 487
space 383
pulse 491
space 386
pulse 481
space 380
pulse 487
space 382
pulse 486
space 383
pulse 487
space 382
pulse 486
space 384
pulse 487
space 381
pulse 495
space 377
pulse 485
space 382
pulse 487
space 384
pulse 486
space 386
pulse 489
space 386
pulse 482
space 381
pulse 486
space 384
pulse 486
space 381
pulse 486
space 383
pulse 488
space 395
pulse 474
space 376
pulse 486
space 383
pulse 487
space 1256
pulse 486
space 1270
pulse 475
space 381
pulse 486
space 381
pulse 488
space 384
pulse 487
space 382
pulse 492
space 380
pulse 486
space 9986
pulse 3511
space 1693
pulse 485
space 380
pulse 486
space 1254
pulse 490
space 376
pulse 485
space 383
pulse 487
space 382
pulse 488
space 382
pulse 487
space 382
pulse 487
space 383
pulse 486
space 382
pulse 486
space 383
pulse 498
space 372
pulse 484
space 381
pulse 487
space 382
pulse 487
space 1255
pulse 486
space 382
pulse 487
space 382
pulse 486
space 383
pulse 487
space 382
pulse 487
space 383
pulse 486
space 383
pulse 487
space 388
pulse 483
space 1254
pulse 487
space 1255
pulse 486
space 1256
pulse 486
space 382
pulse 487
space 383
pulse 487
space 1261
pulse 481
space 382
pulse 490
space 386
pulse 484
space 384
pulse 484
space 383
pulse 485
space 383
pulse 486
space 384
pulse 490
space 375
pulse 485
space 382
pulse 487
space 383
pulse 486
space 383
pulse 486
space 384
pulse 487
space 382
pulse 486
space 394
pulse 476
space 383
pulse 486
space 1257
pulse 486
space 381
pulse 487
space 384
pulse 486
space 382
pulse 486
space 384
pulse 486
space 1255
pulse 487
space 383
pulse 486
space 383
pulse 491
space 378
pulse 486
space 383
pulse 486
space 1257
pulse 486
space 382
pulse 486
space 1255
pulse 486
space 382
pulse 487
space 382
pulse 487
space 382
pulse 487
space 384
pulse 491
space 381
pulse 491
space 380
pulse 486
space 381
pulse 486
space 383
pulse 485
space 385
pulse 484
space 1259
pulse 478
space 1255
pulse 486
space 1256
pulse 486
space 1264
pulse 478
space 1255
pulse 486
space 384
pulse 486
space 1256
pulse 485
space 383
pulse 485
space 1256
pulse 487
space 383
pulse 486
space 384
pulse 486
space 384
pulse 486
space 382
pulse 486
space 384
pulse 486
space 384
pulse 486
space 382
pulse 487
space 382
pulse 487
space 383
pulse 487
space 383
pulse 487
space 1255
pulse 485
space 1255
pulse 495
space 380
pulse 485
space 1255
pulse 485
space 383
pulse 490
space 375
pulse 486
space 1256
pulse 490
space 379
pulse 486
space 384
pulse 485
space 384
pulse 486
space 383
pulse 486
space 394
pulse 476
space 1255
pulse 486
space 1255
pulse 486
space 1256
pulse 486
space 1255
pulse 486
space 383
pulse 486
space 382
pulse 486
space 384
pulse 495
space 375
pulse 485
space 383
pulse 488
space 382
pulse 487
space 383
pulse 487
space 384
pulse 487
space 382
pulse 485
space 383
pulse 486
space 384
pulse 487
space 382
pulse 486
space 383
pulse 486
space 384
pulse 487
space 388
pulse 484
space 383
pulse 484
space 383
pulse 487
space 382
pulse 488
space 382
pulse 500
space 368
pulse 484
space 382
pulse 486
space 384
pulse 491
space 377
pulse 487
space 384
pulse 486
space 384
pulse 486
space 392
pulse 478
space 382
pulse 486
space 383
pulse 486
space 383
pulse 487
space 1256
pulse 486
space 382
pulse 486
space 384
pulse 486
space 383
pulse 487
space 383
pulse 485
space 382
pulse 487
space 385
pulse 491
space 378
pulse 488
space 383
pulse 483
space 384
pulse 486
space 1256
pulse 488
space 1254
pulse 486
space 383
pulse 486
space 384
pulse 485
space 384
pulse 486
space 385
pulse 486
space 387
pulse 487
space 1253
pulse 486
space 384
pulse 484
space 1259
pulse 488
space 375
pulse 485
space 1256
pulse 485
space 384
pulse 486
space 384
pulse 485
space 389
pulse 485
timeout 129870
pulse 3498
space 1684
pulse 486
space 383
pulse 487
space 1259
