Running as regular user pi
pulse 137
timeout 127698
pulse 3507
space 1682
pulse 489
space 379
pulse 489
space 1252
pulse 489
space 380
pulse 487
space 382
pulse 489
space 380
pulse 490
space 380
pulse 489
space 384
pulse 486
space 379
pulse 490
space 379
pulse 489
space 379
pulse 490
space 381
pulse 489
space 377
pulse 491
space 379
pulse 490
space 1253
pulse 490
space 380
pulse 490
space 380
pulse 490
space 379
pulse 498
space 377
pulse 488
space 378
pulse 488
space 381
pulse 503
space 368
pulse 484
space 1250
pulse 489
space 1253
pulse 490
space 1253
pulse 489
space 379
pulse 542
space 313
pulse 507
space 1251
pulse 490
space 378
pulse 490
space 379
pulse 490
space 379
pulse 490
space 379
pulse 489
space 379
pulse 490
space 381
pulse 489
space 380
pulse 490
space 378
pulse 490
space 381
pulse 498
space 372
pulse 489
space 380
pulse 490
space 355
pulse 514
space 380
pulse 489
space 378
pulse 490
space 379
pulse 490
space 379
pulse 490
space 380
pulse 489
space 359
pulse 511
space 380
pulse 492
space 379
pulse 492
space 388
pulse 485
space 378
pulse 489
space 379
pulse 489
space 378
pulse 490
space 379
pulse 491
space 386
pulse 478
space 378
pulse 489
space 380
pulse 490
space 378
pulse 491
space 363
pulse 509
space 1263
pulse 480
space 1251
pulse 489
space 356
pulse 514
space 380
pulse 490
space 356
pulse 513
space 381
pulse 490
space 380
pulse 490
space 9984
pulse 3523
space 1687
pulse 486
space 379
pulse 493
space 1246
pulse 489
space 380
pulse 490
space 355
pulse 514
space 380
pulse 490
space 378
pulse 490
space 380
pulse 490
space 379
pulse 498
space 371
pulse 489
space 381
pulse 489
space 380
pulse 490
space 380
pulse 489
space 380
pulse 490
space 1252
pulse 490
space 380
pulse 489
space 379
pulse 489
space 381
pulse 490
space 379
pulse 490
space 384
pulse 486
space 380
pulse 490
space 380
pulse 489
space 1252
pulse 495
space 1249
pulse 489
space 1254
pulse 489
space 379
pulse 490
space 380
pulse 489
space 1260
pulse 485
space 381
pulse 490
space 377
pulse 489
space 380
pulse 490
space 398
pulse 471
space 375
pulse 490
space 381
pulse 489
space 379
pulse 490
space 379
pulse 491
space 380
pulse 489
space 379
pulse 489
space 389
pulse 481
space 381
pulse 490
space 378
pulse 491
space 1253
pulse 490
space 380
pulse 490
space 379
pulse 491
space 379
pulse 490
space 380
pulse 490
space 380
pulse 490
space 1253
pulse 494
space 377
pulse 489
space 379
pulse 489
space 381
pulse 490
space 379
pulse 489
space 380
pulse 489
space 381
pulse 489
space 1257
pulse 485
space 379
pulse 490
space 381
pulse 489
space 380
pulse 489
space 385
pulse 492
space 377
pulse 487
space 380
pulse 490
space 380
pulse 489
space 380
pulse 489
space 379
pulse 494
space 1243
pulse 488
space 1255
pulse 488
space 1252
pulse 500
space 1243
pulse 489
space 1253
pulse 489
space 380
pulse 490
space 1253
pulse 489
space 380
pulse 490
space 1253
pulse 489
space 381
pulse 490
space 382
pulse 486
space 380
pulse 489
space 379
pulse 488
space 356
pulse 513
space 379
pulse 491
space 379
pulse 490
space 358
pulse 513
space 380
pulse 488
space 381
pulse 490
space 380
pulse 489
space 379
pulse 489
space 381
pulse 498
space 374
pulse 488
space 381
pulse 489
space 377
pulse 489
space 380
pulse 489
space 1257
pulse 481
space 1252
pulse 489
space 381
pulse 490
space 381
pulse 490
space 378
pulse 500
space 371
pulse 489
space 380
pulse 490
space 380
pulse 490
space 380
pulse 490
space 379
pulse 490
space 381
pulse 490
space 357
pulse 513
space 1252
pulse 490
space 1254
pulse 489
space 378
pulse 492
space 378
pulse 489
space 379
pulse 489
space 379
pulse 489
space 380
pulse 489
space 381
pulse 489
space 379
pulse 490
space 380
pulse 490
space 381
pulse 489
space 379
pulse 490
space 1253
pulse 496
space 381
pulse 486
space 380
pulse 491
space 378
pulse 489
space 379
pulse 489
space 379
pulse 492
space 385
pulse 481
space 379
pulse 489
space 379
pulse 488
space 380
pulse 490
space 380
pulse 490
space 381
pulse 489
space 390
pulse 480
space 380
pulse 490
space 1252
pulse 489
space 381
pulse 490
space 380
pulse 489
space 381
pulse 489
space 380
pulse 489
space 380
pulse 489
space 380
pulse 490
space 380
pulse 488
space 380
pulse 493
space 376
pulse 490
space 1254
pulse 489
space 1254
pulse 547
space 321
pulse 490
space 380
pulse 489
space 380
pulse 489
space 380
pulse 490
space 382
pulse 488
space 379
pulse 490
